,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,participant_id,correct,session_type
3282,5,1-Back,M,246.0,3.0,3.0,Subject8,1,Vexing
3283,5,1-Back,X,374.0,3.0,3.0,Subject8,1,Vexing
3284,5,1-Back,A,606.0,3.0,3.0,Subject8,1,Vexing
3285,5,1-Back,D,173.0,3.0,3.0,Subject8,1,Vexing
3286,5,1-Back,T,317.0,3.0,3.0,Subject8,1,Vexing
3287,6,3-Back,V,0.0,3.0,,Subject8,0,Vexing
3288,6,3-Back,D,0.0,3.0,,Subject8,0,Vexing
3289,6,3-Back,K,0.0,3.0,,Subject8,0,Vexing
3290,6,3-Back,D,538.0,3.0,3.0,Subject8,1,Vexing
3291,6,3-Back,Z,707.0,3.0,3.0,Subject8,1,Vexing
3292,6,3-Back,J,215.0,3.0,3.0,Subject8,1,Vexing
3293,6,3-Back,G,1060.0,3.0,3.0,Subject8,1,Vexing
3294,6,3-Back,Z,375.0,4.0,4.0,Subject8,1,Vexing
3295,6,3-Back,J,357.0,4.0,4.0,Subject8,1,Vexing
3296,6,3-Back,Q,885.0,3.0,3.0,Subject8,1,Vexing
3297,6,3-Back,B,288.0,3.0,3.0,Subject8,1,Vexing
3298,6,3-Back,Z,435.0,3.0,4.0,Subject8,0,Vexing
3299,6,3-Back,Q,531.0,4.0,4.0,Subject8,1,Vexing
3300,6,3-Back,B,810.0,4.0,3.0,Subject8,0,Vexing
3301,6,3-Back,B,465.0,3.0,3.0,Subject8,1,Vexing
3302,6,3-Back,E,930.0,3.0,4.0,Subject8,0,Vexing
3303,6,3-Back,G,539.0,3.0,4.0,Subject8,0,Vexing
3304,6,3-Back,B,626.0,4.0,4.0,Subject8,1,Vexing
3305,6,3-Back,X,995.0,3.0,3.0,Subject8,1,Vexing
3306,6,3-Back,U,691.0,3.0,3.0,Subject8,1,Vexing
3307,6,3-Back,J,520.0,3.0,4.0,Subject8,0,Vexing
3308,6,3-Back,V,448.0,3.0,3.0,Subject8,1,Vexing
3309,7,1-Back,A,0.0,3.0,,Subject8,0,Vexing
3310,7,1-Back,W,64.0,3.0,3.0,Subject8,1,Vexing
3311,7,1-Back,X,186.0,3.0,3.0,Subject8,1,Vexing
3312,7,1-Back,M,52.0,3.0,3.0,Subject8,1,Vexing
3313,7,1-Back,F,481.0,3.0,3.0,Subject8,1,Vexing
3314,7,1-Back,S,3.0,3.0,3.0,Subject8,1,Vexing
3315,7,1-Back,E,112.0,3.0,3.0,Subject8,1,Vexing
3316,7,1-Back,E,135.0,4.0,4.0,Subject8,1,Vexing
3317,7,1-Back,U,629.0,3.0,3.0,Subject8,1,Vexing
3318,7,1-Back,Y,286.0,3.0,3.0,Subject8,1,Vexing
3319,7,1-Back,Y,219.0,4.0,4.0,Subject8,1,Vexing
3320,7,1-Back,Y,39.0,4.0,4.0,Subject8,1,Vexing
3321,7,1-Back,V,260.0,3.0,3.0,Subject8,1,Vexing
3322,7,1-Back,A,713.0,3.0,3.0,Subject8,1,Vexing
3323,7,1-Back,A,267.0,4.0,4.0,Subject8,1,Vexing
3324,7,1-Back,G,222.0,3.0,3.0,Subject8,1,Vexing
3325,7,1-Back,S,268.0,3.0,3.0,Subject8,1,Vexing
3326,7,1-Back,F,339.0,3.0,3.0,Subject8,1,Vexing
3327,7,1-Back,I,0.0,3.0,,Subject8,0,Vexing
3328,7,1-Back,B,252.0,3.0,3.0,Subject8,1,Vexing
3329,7,1-Back,B,232.0,4.0,4.0,Subject8,1,Vexing
3330,7,1-Back,T,267.0,3.0,3.0,Subject8,1,Vexing
3331,8,3-Back,T,0.0,3.0,,Subject8,0,Vexing
3332,8,3-Back,R,0.0,3.0,,Subject8,0,Vexing
3333,8,3-Back,A,0.0,3.0,,Subject8,0,Vexing
3334,8,3-Back,M,179.0,3.0,3.0,Subject8,1,Vexing
3335,8,3-Back,Z,0.0,3.0,,Subject8,0,Vexing
3336,8,3-Back,C,90.0,3.0,3.0,Subject8,1,Vexing
3337,8,3-Back,M,785.0,3.0,4.0,Subject8,0,Vexing
3338,8,3-Back,O,214.0,3.0,3.0,Subject8,1,Vexing
3339,8,3-Back,P,607.0,3.0,3.0,Subject8,1,Vexing
3340,8,3-Back,M,713.0,4.0,4.0,Subject8,1,Vexing
3341,8,3-Back,O,713.0,4.0,4.0,Subject8,1,Vexing
3342,8,3-Back,O,343.0,3.0,3.0,Subject8,1,Vexing
3343,8,3-Back,B,1111.0,3.0,4.0,Subject8,0,Vexing
3344,8,3-Back,H,296.0,3.0,3.0,Subject8,1,Vexing
3345,8,3-Back,Z,285.0,4.0,3.0,Subject8,0,Vexing
3346,8,3-Back,Q,258.0,3.0,4.0,Subject8,0,Vexing
3347,8,3-Back,Y,813.0,3.0,3.0,Subject8,1,Vexing
3348,8,3-Back,Z,1298.0,4.0,3.0,Subject8,0,Vexing
3349,8,3-Back,M,330.0,3.0,4.0,Subject8,0,Vexing
3350,8,3-Back,R,179.0,3.0,3.0,Subject8,1,Vexing
3351,8,3-Back,P,371.0,3.0,4.0,Subject8,0,Vexing
3352,8,3-Back,M,364.0,4.0,3.0,Subject8,0,Vexing
3353,9,Rest,nan,,,,Subject8,0,Vexing
3354,10,1-Back,J,0.0,3.0,,Subject8,0,Vexing
3355,10,1-Back,J,212.0,4.0,4.0,Subject8,1,Vexing
3356,10,1-Back,N,338.0,3.0,3.0,Subject8,1,Vexing
3357,10,1-Back,S,436.0,3.0,3.0,Subject8,1,Vexing
3358,10,1-Back,N,4.0,3.0,3.0,Subject8,1,Vexing
3359,10,1-Back,N,214.0,4.0,4.0,Subject8,1,Vexing
3360,10,1-Back,R,392.0,3.0,3.0,Subject8,1,Vexing
3361,10,1-Back,R,270.0,4.0,4.0,Subject8,1,Vexing
3362,10,1-Back,I,286.0,3.0,3.0,Subject8,1,Vexing
3363,10,1-Back,V,220.0,3.0,3.0,Subject8,1,Vexing
3364,10,1-Back,R,235.0,3.0,4.0,Subject8,0,Vexing
3365,10,1-Back,P,305.0,3.0,3.0,Subject8,1,Vexing
3366,10,1-Back,A,496.0,3.0,3.0,Subject8,1,Vexing
3367,10,1-Back,C,133.0,3.0,3.0,Subject8,1,Vexing
3368,10,1-Back,V,273.0,4.0,3.0,Subject8,0,Vexing
3369,10,1-Back,V,212.0,4.0,4.0,Subject8,1,Vexing
3370,10,1-Back,I,402.0,3.0,3.0,Subject8,1,Vexing
3371,10,1-Back,L,425.0,3.0,3.0,Subject8,1,Vexing
3372,10,1-Back,U,317.0,3.0,3.0,Subject8,1,Vexing
3373,10,1-Back,D,205.0,3.0,3.0,Subject8,1,Vexing
3374,10,1-Back,P,345.0,3.0,3.0,Subject8,1,Vexing
3375,10,1-Back,Y,250.0,3.0,3.0,Subject8,1,Vexing
3376,11,3-Back,C,0.0,3.0,,Subject8,0,Vexing
3377,11,3-Back,B,0.0,3.0,,Subject8,0,Vexing
3378,11,3-Back,Q,0.0,3.0,,Subject8,0,Vexing
3379,11,3-Back,Z,68.0,3.0,3.0,Subject8,1,Vexing
3380,11,3-Back,J,308.0,3.0,3.0,Subject8,1,Vexing
3381,11,3-Back,Q,613.0,4.0,4.0,Subject8,1,Vexing
3382,11,3-Back,B,1130.0,3.0,4.0,Subject8,0,Vexing
3383,11,3-Back,F,649.0,3.0,3.0,Subject8,1,Vexing
3384,11,3-Back,B,377.0,3.0,3.0,Subject8,1,Vexing
3385,11,3-Back,M,285.0,3.0,3.0,Subject8,1,Vexing
3386,11,3-Back,D,431.0,3.0,3.0,Subject8,1,Vexing
3387,11,3-Back,Z,218.0,3.0,4.0,Subject8,0,Vexing
3388,11,3-Back,L,1265.0,3.0,3.0,Subject8,1,Vexing
3389,11,3-Back,O,986.0,3.0,4.0,Subject8,0,Vexing
3390,11,3-Back,S,435.0,3.0,3.0,Subject8,1,Vexing
3391,11,3-Back,A,318.0,3.0,3.0,Subject8,1,Vexing
3392,11,3-Back,O,459.0,4.0,4.0,Subject8,1,Vexing
3393,11,3-Back,Y,214.0,3.0,3.0,Subject8,1,Vexing
3394,11,3-Back,A,475.0,4.0,4.0,Subject8,1,Vexing
3395,11,3-Back,U,151.0,3.0,3.0,Subject8,1,Vexing
3396,11,3-Back,Y,222.0,4.0,3.0,Subject8,0,Vexing
3397,11,3-Back,A,223.0,4.0,4.0,Subject8,1,Vexing
3398,12,3-Back,W,0.0,3.0,,Subject8,0,Vexing
3399,12,3-Back,Y,0.0,3.0,,Subject8,0,Vexing
3400,12,3-Back,E,0.0,3.0,,Subject8,0,Vexing
3401,12,3-Back,S,155.0,3.0,3.0,Subject8,1,Vexing
3402,12,3-Back,Y,404.0,4.0,4.0,Subject8,1,Vexing
3403,12,3-Back,E,700.0,4.0,4.0,Subject8,1,Vexing
3404,12,3-Back,G,188.0,3.0,3.0,Subject8,1,Vexing
3405,12,3-Back,Q,207.0,3.0,3.0,Subject8,1,Vexing
3406,12,3-Back,V,830.0,3.0,3.0,Subject8,1,Vexing
3407,12,3-Back,W,1039.0,3.0,3.0,Subject8,1,Vexing
3408,12,3-Back,K,534.0,3.0,3.0,Subject8,1,Vexing
3409,12,3-Back,D,268.0,3.0,4.0,Subject8,0,Vexing
3410,12,3-Back,C,283.0,3.0,3.0,Subject8,1,Vexing
3411,12,3-Back,U,346.0,3.0,3.0,Subject8,1,Vexing
3412,12,3-Back,V,410.0,3.0,4.0,Subject8,0,Vexing
3413,12,3-Back,A,124.0,3.0,3.0,Subject8,1,Vexing
3414,12,3-Back,U,421.0,4.0,4.0,Subject8,1,Vexing
3415,12,3-Back,X,240.0,3.0,3.0,Subject8,1,Vexing
3416,12,3-Back,A,659.0,4.0,4.0,Subject8,1,Vexing
3417,12,3-Back,U,576.0,3.0,4.0,Subject8,0,Vexing
3418,12,3-Back,X,551.0,4.0,4.0,Subject8,1,Vexing
3419,12,3-Back,M,204.0,3.0,3.0,Subject8,1,Vexing
3420,13,1-Back,K,0.0,3.0,,Subject8,0,Vexing
3421,13,1-Back,B,409.0,3.0,3.0,Subject8,1,Vexing
3422,13,1-Back,U,470.0,3.0,3.0,Subject8,1,Vexing
3423,13,1-Back,Q,102.0,3.0,3.0,Subject8,1,Vexing
3424,13,1-Back,N,256.0,3.0,3.0,Subject8,1,Vexing
3425,13,1-Back,O,207.0,3.0,3.0,Subject8,1,Vexing
3426,13,1-Back,I,216.0,3.0,3.0,Subject8,1,Vexing
3427,13,1-Back,T,116.0,3.0,3.0,Subject8,1,Vexing
3428,13,1-Back,W,132.0,3.0,3.0,Subject8,1,Vexing
3429,13,1-Back,I,928.0,4.0,3.0,Subject8,0,Vexing
3430,13,1-Back,I,375.0,4.0,4.0,Subject8,1,Vexing
3431,13,1-Back,U,286.0,3.0,3.0,Subject8,1,Vexing
3432,13,1-Back,B,161.0,3.0,3.0,Subject8,1,Vexing
3433,13,1-Back,K,193.0,3.0,3.0,Subject8,1,Vexing
3434,13,1-Back,Z,218.0,3.0,3.0,Subject8,1,Vexing
3435,13,1-Back,I,428.0,3.0,3.0,Subject8,1,Vexing
3436,13,1-Back,I,291.0,4.0,4.0,Subject8,1,Vexing
3437,13,1-Back,W,527.0,3.0,3.0,Subject8,1,Vexing
3438,13,1-Back,W,744.0,4.0,3.0,Subject8,0,Vexing
3439,13,1-Back,N,388.0,3.0,3.0,Subject8,1,Vexing
3440,13,1-Back,N,371.0,4.0,4.0,Subject8,1,Vexing
3441,13,1-Back,T,237.0,3.0,3.0,Subject8,1,Vexing
3442,14,3-Back,O,0.0,3.0,,Subject8,0,Vexing
3443,14,3-Back,E,0.0,3.0,,Subject8,0,Vexing
3444,14,3-Back,X,0.0,3.0,,Subject8,0,Vexing
3445,14,3-Back,M,319.0,3.0,3.0,Subject8,1,Vexing
3446,14,3-Back,I,589.0,3.0,4.0,Subject8,0,Vexing
3447,14,3-Back,P,107.0,3.0,3.0,Subject8,1,Vexing
3448,14,3-Back,M,437.0,4.0,4.0,Subject8,1,Vexing
3449,14,3-Back,U,276.0,3.0,3.0,Subject8,1,Vexing
3450,14,3-Back,D,188.0,3.0,3.0,Subject8,1,Vexing
3451,14,3-Back,F,307.0,3.0,3.0,Subject8,1,Vexing
3452,14,3-Back,S,454.0,3.0,3.0,Subject8,1,Vexing
3453,14,3-Back,D,336.0,4.0,4.0,Subject8,1,Vexing
3454,14,3-Back,R,488.0,3.0,3.0,Subject8,1,Vexing
3455,14,3-Back,Q,1039.0,3.0,3.0,Subject8,1,Vexing
3456,14,3-Back,F,412.0,3.0,3.0,Subject8,1,Vexing
3457,14,3-Back,A,313.0,3.0,3.0,Subject8,1,Vexing
3458,14,3-Back,X,341.0,3.0,4.0,Subject8,0,Vexing
3459,14,3-Back,F,389.0,3.0,4.0,Subject8,0,Vexing
3460,14,3-Back,A,140.0,4.0,3.0,Subject8,0,Vexing
3461,14,3-Back,X,133.0,4.0,3.0,Subject8,0,Vexing
3462,14,3-Back,Y,260.0,3.0,4.0,Subject8,0,Vexing
3463,14,3-Back,A,529.0,4.0,4.0,Subject8,1,Vexing
3464,15,1-Back,F,0.0,3.0,,Subject8,0,Vexing
3465,15,1-Back,F,11.0,4.0,4.0,Subject8,1,Vexing
3466,15,1-Back,F,300.0,4.0,4.0,Subject8,1,Vexing
3467,15,1-Back,N,67.0,3.0,3.0,Subject8,1,Vexing
3468,15,1-Back,V,215.0,3.0,3.0,Subject8,1,Vexing
3469,15,1-Back,J,122.0,3.0,3.0,Subject8,1,Vexing
3470,15,1-Back,O,128.0,3.0,3.0,Subject8,1,Vexing
3471,15,1-Back,S,65.0,3.0,3.0,Subject8,1,Vexing
3472,15,1-Back,F,134.0,3.0,3.0,Subject8,1,Vexing
3473,15,1-Back,A,46.0,3.0,3.0,Subject8,1,Vexing
3474,15,1-Back,A,163.0,4.0,4.0,Subject8,1,Vexing
3475,15,1-Back,N,279.0,3.0,3.0,Subject8,1,Vexing
3476,15,1-Back,O,359.0,3.0,3.0,Subject8,1,Vexing
3477,15,1-Back,A,421.0,3.0,3.0,Subject8,1,Vexing
3478,15,1-Back,X,90.0,3.0,3.0,Subject8,1,Vexing
3479,15,1-Back,U,111.0,3.0,3.0,Subject8,1,Vexing
3480,15,1-Back,U,542.0,4.0,4.0,Subject8,1,Vexing
3481,15,1-Back,D,470.0,3.0,3.0,Subject8,1,Vexing
3482,15,1-Back,D,303.0,4.0,4.0,Subject8,1,Vexing
3483,15,1-Back,J,239.0,3.0,3.0,Subject8,1,Vexing
3484,15,1-Back,Q,316.0,3.0,3.0,Subject8,1,Vexing
3485,15,1-Back,Y,242.0,3.0,3.0,Subject8,1,Vexing
3486,16,3-Back,J,0.0,2.0,,Subject8,0,Vexing
3487,16,3-Back,H,0.0,2.0,,Subject8,0,Vexing
3488,16,3-Back,G,0.0,2.0,,Subject8,0,Vexing
3489,16,3-Back,A,221.0,2.0,3.0,Subject8,0,Vexing
3490,16,3-Back,B,84.0,2.0,3.0,Subject8,0,Vexing
3491,16,3-Back,B,499.0,1.0,3.0,Subject8,0,Vexing
3492,16,3-Back,C,277.0,2.0,3.0,Subject8,0,Vexing
3493,16,3-Back,J,507.0,2.0,3.0,Subject8,0,Vexing
3494,16,3-Back,H,365.0,2.0,4.0,Subject8,0,Vexing
3495,16,3-Back,G,484.0,2.0,4.0,Subject8,0,Vexing
3496,16,3-Back,G,316.0,1.0,4.0,Subject8,0,Vexing
3497,16,3-Back,H,14.0,2.0,3.0,Subject8,0,Vexing
3498,16,3-Back,J,629.0,2.0,3.0,Subject8,0,Vexing
3499,16,3-Back,A,690.0,2.0,3.0,Subject8,0,Vexing
3500,16,3-Back,J,914.0,2.0,4.0,Subject8,0,Vexing
3501,16,3-Back,J,434.0,1.0,3.0,Subject8,0,Vexing
3502,16,3-Back,G,461.0,2.0,3.0,Subject8,0,Vexing
3503,16,3-Back,H,948.0,2.0,4.0,Subject8,0,Vexing
3504,16,3-Back,H,365.0,1.0,3.0,Subject8,0,Vexing
3505,16,3-Back,I,0.0,2.0,,Subject8,0,Vexing
3506,16,3-Back,I,35.0,1.0,3.0,Subject8,0,Vexing
3507,16,3-Back,A,285.0,2.0,4.0,Subject8,0,Vexing
3508,17,1-Back,B,0.0,3.0,,Subject8,0,Vexing
3509,17,1-Back,B,96.0,4.0,4.0,Subject8,1,Vexing
3510,17,1-Back,U,238.0,3.0,3.0,Subject8,1,Vexing
3511,17,1-Back,F,484.0,3.0,3.0,Subject8,1,Vexing
3512,17,1-Back,F,195.0,4.0,4.0,Subject8,1,Vexing
3513,17,1-Back,T,233.0,3.0,3.0,Subject8,1,Vexing
3514,17,1-Back,T,268.0,4.0,4.0,Subject8,1,Vexing
3515,17,1-Back,O,186.0,3.0,3.0,Subject8,1,Vexing
3516,17,1-Back,R,243.0,3.0,3.0,Subject8,1,Vexing
3517,17,1-Back,Q,37.0,3.0,3.0,Subject8,1,Vexing
3518,17,1-Back,X,59.0,3.0,3.0,Subject8,1,Vexing
3519,17,1-Back,X,208.0,4.0,4.0,Subject8,1,Vexing
3520,17,1-Back,R,527.0,3.0,3.0,Subject8,1,Vexing
3521,17,1-Back,S,300.0,3.0,3.0,Subject8,1,Vexing
3522,17,1-Back,S,336.0,4.0,4.0,Subject8,1,Vexing
3523,17,1-Back,L,27.0,3.0,3.0,Subject8,1,Vexing
3524,17,1-Back,Q,190.0,3.0,3.0,Subject8,1,Vexing
3525,17,1-Back,R,61.0,3.0,3.0,Subject8,1,Vexing
3526,17,1-Back,B,134.0,3.0,3.0,Subject8,1,Vexing
3527,17,1-Back,F,316.0,3.0,3.0,Subject8,1,Vexing
3528,17,1-Back,E,291.0,3.0,3.0,Subject8,1,Vexing
3529,17,1-Back,Y,747.0,3.0,3.0,Subject8,1,Vexing
