TrialNumber,Response_Time,participant_id,session_type
1,0.0,Subject3,Calming
1,1432.0,Subject3,Calming
1,825.0,Subject3,Calming
1,631.0,Subject3,Calming
1,531.0,Subject3,Calming
1,421.0,Subject3,Calming
1,849.0,Subject3,Calming
1,1141.0,Subject3,Calming
1,922.0,Subject3,Calming
1,387.0,Subject3,Calming
1,344.0,Subject3,Calming
1,473.0,Subject3,Calming
1,668.0,Subject3,Calming
1,290.0,Subject3,Calming
1,209.0,Subject3,Calming
1,282.0,Subject3,Calming
1,797.0,Subject3,Calming
1,426.0,Subject3,Calming
1,350.0,Subject3,Calming
1,290.0,Subject3,Calming
1,757.0,Subject3,Calming
1,392.0,Subject3,Calming
2,0.0,Subject3,Calming
2,0.0,Subject3,Calming
2,0.0,Subject3,Calming
2,442.0,Subject3,Calming
2,765.0,Subject3,Calming
2,1063.0,Subject3,Calming
2,0.0,Subject3,Calming
2,1147.0,Subject3,Calming
2,623.0,Subject3,Calming
2,462.0,Subject3,Calming
2,410.0,Subject3,Calming
2,0.0,Subject3,Calming
2,892.0,Subject3,Calming
2,544.0,Subject3,Calming
2,555.0,Subject3,Calming
2,325.0,Subject3,Calming
2,529.0,Subject3,Calming
2,822.0,Subject3,Calming
2,532.0,Subject3,Calming
2,457.0,Subject3,Calming
2,815.0,Subject3,Calming
2,356.0,Subject3,Calming
3,0.0,Subject3,Calming
3,0.0,Subject3,Calming
3,0.0,Subject3,Calming
3,289.0,Subject3,Calming
3,1378.0,Subject3,Calming
3,840.0,Subject3,Calming
3,629.0,Subject3,Calming
3,560.0,Subject3,Calming
3,876.0,Subject3,Calming
3,759.0,Subject3,Calming
3,191.0,Subject3,Calming
3,552.0,Subject3,Calming
3,465.0,Subject3,Calming
3,381.0,Subject3,Calming
3,163.0,Subject3,Calming
3,301.0,Subject3,Calming
3,271.0,Subject3,Calming
3,322.0,Subject3,Calming
3,519.0,Subject3,Calming
3,477.0,Subject3,Calming
3,998.0,Subject3,Calming
3,859.0,Subject3,Calming
4,0.0,Subject3,Calming
4,198.0,Subject3,Calming
4,293.0,Subject3,Calming
4,112.0,Subject3,Calming
4,97.0,Subject3,Calming
4,127.0,Subject3,Calming
4,389.0,Subject3,Calming
4,333.0,Subject3,Calming
4,267.0,Subject3,Calming
4,275.0,Subject3,Calming
4,336.0,Subject3,Calming
4,472.0,Subject3,Calming
4,202.0,Subject3,Calming
4,433.0,Subject3,Calming
4,647.0,Subject3,Calming
4,369.0,Subject3,Calming
4,298.0,Subject3,Calming
4,665.0,Subject3,Calming
4,376.0,Subject3,Calming
4,264.0,Subject3,Calming
4,259.0,Subject3,Calming
4,385.0,Subject3,Calming
5,0.0,Subject3,Calming
5,0.0,Subject3,Calming
5,0.0,Subject3,Calming
5,206.0,Subject3,Calming
5,601.0,Subject3,Calming
5,674.0,Subject3,Calming
5,793.0,Subject3,Calming
5,1194.0,Subject3,Calming
5,935.0,Subject3,Calming
5,359.0,Subject3,Calming
5,822.0,Subject3,Calming
5,650.0,Subject3,Calming
5,765.0,Subject3,Calming
5,942.0,Subject3,Calming
5,507.0,Subject3,Calming
5,819.0,Subject3,Calming
5,1092.0,Subject3,Calming
5,1160.0,Subject3,Calming
5,1007.0,Subject3,Calming
5,527.0,Subject3,Calming
5,624.0,Subject3,Calming
5,774.0,Subject3,Calming
6,0.0,Subject3,Calming
6,216.0,Subject3,Calming
6,155.0,Subject3,Calming
6,158.0,Subject3,Calming
6,284.0,Subject3,Calming
6,200.0,Subject3,Calming
6,245.0,Subject3,Calming
6,195.0,Subject3,Calming
6,457.0,Subject3,Calming
6,712.0,Subject3,Calming
6,287.0,Subject3,Calming
6,130.0,Subject3,Calming
6,311.0,Subject3,Calming
6,510.0,Subject3,Calming
6,562.0,Subject3,Calming
6,157.0,Subject3,Calming
6,285.0,Subject3,Calming
6,654.0,Subject3,Calming
6,768.0,Subject3,Calming
6,210.0,Subject3,Calming
6,335.0,Subject3,Calming
6,358.0,Subject3,Calming
7,0.0,Subject3,Calming
7,80.0,Subject3,Calming
7,283.0,Subject3,Calming
7,230.0,Subject3,Calming
7,204.0,Subject3,Calming
7,159.0,Subject3,Calming
7,204.0,Subject3,Calming
7,221.0,Subject3,Calming
7,47.0,Subject3,Calming
7,326.0,Subject3,Calming
7,3.0,Subject3,Calming
7,688.0,Subject3,Calming
7,221.0,Subject3,Calming
7,71.0,Subject3,Calming
7,0.0,Subject3,Calming
7,50.0,Subject3,Calming
7,660.0,Subject3,Calming
7,325.0,Subject3,Calming
7,403.0,Subject3,Calming
7,313.0,Subject3,Calming
7,247.0,Subject3,Calming
7,75.0,Subject3,Calming
8,0.0,Subject3,Calming
8,0.0,Subject3,Calming
8,0.0,Subject3,Calming
8,0.0,Subject3,Calming
8,460.0,Subject3,Calming
8,637.0,Subject3,Calming
8,1036.0,Subject3,Calming
8,769.0,Subject3,Calming
8,497.0,Subject3,Calming
8,716.0,Subject3,Calming
8,457.0,Subject3,Calming
8,686.0,Subject3,Calming
8,403.0,Subject3,Calming
8,430.0,Subject3,Calming
8,1003.0,Subject3,Calming
8,433.0,Subject3,Calming
8,420.0,Subject3,Calming
8,541.0,Subject3,Calming
8,470.0,Subject3,Calming
8,326.0,Subject3,Calming
8,521.0,Subject3,Calming
8,597.0,Subject3,Calming
9,0.0,Subject3,Calming
9,0.0,Subject3,Calming
9,0.0,Subject3,Calming
9,212.0,Subject3,Calming
9,493.0,Subject3,Calming
9,611.0,Subject3,Calming
9,422.0,Subject3,Calming
9,232.0,Subject3,Calming
9,587.0,Subject3,Calming
9,360.0,Subject3,Calming
9,458.0,Subject3,Calming
9,816.0,Subject3,Calming
9,1067.0,Subject3,Calming
9,824.0,Subject3,Calming
9,196.0,Subject3,Calming
9,823.0,Subject3,Calming
9,1068.0,Subject3,Calming
9,817.0,Subject3,Calming
9,1186.0,Subject3,Calming
9,539.0,Subject3,Calming
9,727.0,Subject3,Calming
9,840.0,Subject3,Calming
10,0.0,Subject3,Calming
10,2.0,Subject3,Calming
10,166.0,Subject3,Calming
10,285.0,Subject3,Calming
10,57.0,Subject3,Calming
10,625.0,Subject3,Calming
10,250.0,Subject3,Calming
10,229.0,Subject3,Calming
10,304.0,Subject3,Calming
10,1034.0,Subject3,Calming
10,238.0,Subject3,Calming
10,806.0,Subject3,Calming
10,643.0,Subject3,Calming
10,526.0,Subject3,Calming
10,556.0,Subject3,Calming
10,423.0,Subject3,Calming
10,232.0,Subject3,Calming
10,174.0,Subject3,Calming
10,328.0,Subject3,Calming
10,314.0,Subject3,Calming
10,213.0,Subject3,Calming
10,62.0,Subject3,Calming
11,0.0,Subject3,Calming
11,207.0,Subject3,Calming
11,460.0,Subject3,Calming
11,734.0,Subject3,Calming
11,203.0,Subject3,Calming
11,232.0,Subject3,Calming
11,331.0,Subject3,Calming
11,116.0,Subject3,Calming
11,17.0,Subject3,Calming
11,200.0,Subject3,Calming
11,203.0,Subject3,Calming
11,704.0,Subject3,Calming
11,376.0,Subject3,Calming
11,656.0,Subject3,Calming
11,295.0,Subject3,Calming
11,315.0,Subject3,Calming
11,230.0,Subject3,Calming
11,186.0,Subject3,Calming
11,122.0,Subject3,Calming
11,378.0,Subject3,Calming
11,48.0,Subject3,Calming
11,135.0,Subject3,Calming
12,0.0,Subject3,Calming
12,0.0,Subject3,Calming
12,0.0,Subject3,Calming
12,376.0,Subject3,Calming
12,269.0,Subject3,Calming
12,232.0,Subject3,Calming
12,461.0,Subject3,Calming
12,375.0,Subject3,Calming
12,1002.0,Subject3,Calming
12,506.0,Subject3,Calming
12,787.0,Subject3,Calming
12,808.0,Subject3,Calming
12,927.0,Subject3,Calming
12,853.0,Subject3,Calming
12,621.0,Subject3,Calming
12,520.0,Subject3,Calming
12,290.0,Subject3,Calming
12,1222.0,Subject3,Calming
12,616.0,Subject3,Calming
12,294.0,Subject3,Calming
12,555.0,Subject3,Calming
12,421.0,Subject3,Calming
13,0.0,Subject3,Calming
13,0.0,Subject3,Calming
13,0.0,Subject3,Calming
13,451.0,Subject3,Calming
13,438.0,Subject3,Calming
13,451.0,Subject3,Calming
13,336.0,Subject3,Calming
13,1014.0,Subject3,Calming
13,610.0,Subject3,Calming
13,358.0,Subject3,Calming
13,673.0,Subject3,Calming
13,541.0,Subject3,Calming
13,579.0,Subject3,Calming
13,277.0,Subject3,Calming
13,735.0,Subject3,Calming
13,260.0,Subject3,Calming
13,367.0,Subject3,Calming
13,1041.0,Subject3,Calming
13,1177.0,Subject3,Calming
13,1231.0,Subject3,Calming
13,907.0,Subject3,Calming
13,823.0,Subject3,Calming
14,0.0,Subject3,Calming
14,314.0,Subject3,Calming
14,299.0,Subject3,Calming
14,609.0,Subject3,Calming
14,425.0,Subject3,Calming
14,367.0,Subject3,Calming
14,481.0,Subject3,Calming
14,369.0,Subject3,Calming
14,628.0,Subject3,Calming
14,254.0,Subject3,Calming
14,859.0,Subject3,Calming
14,388.0,Subject3,Calming
14,836.0,Subject3,Calming
14,581.0,Subject3,Calming
14,795.0,Subject3,Calming
14,341.0,Subject3,Calming
14,324.0,Subject3,Calming
14,248.0,Subject3,Calming
14,372.0,Subject3,Calming
14,465.0,Subject3,Calming
14,315.0,Subject3,Calming
14,143.0,Subject3,Calming
15,0.0,Subject3,Calming
15,0.0,Subject3,Calming
15,0.0,Subject3,Calming
15,605.0,Subject3,Calming
15,430.0,Subject3,Calming
15,429.0,Subject3,Calming
15,676.0,Subject3,Calming
15,299.0,Subject3,Calming
15,294.0,Subject3,Calming
15,136.0,Subject3,Calming
15,399.0,Subject3,Calming
15,478.0,Subject3,Calming
15,547.0,Subject3,Calming
15,211.0,Subject3,Calming
15,245.0,Subject3,Calming
15,977.0,Subject3,Calming
15,391.0,Subject3,Calming
15,518.0,Subject3,Calming
15,91.0,Subject3,Calming
15,454.0,Subject3,Calming
15,516.0,Subject3,Calming
15,1017.0,Subject3,Calming
16,0.0,Subject3,Calming
16,279.0,Subject3,Calming
16,277.0,Subject3,Calming
16,1014.0,Subject3,Calming
16,828.0,Subject3,Calming
16,329.0,Subject3,Calming
16,208.0,Subject3,Calming
16,85.0,Subject3,Calming
16,55.0,Subject3,Calming
16,611.0,Subject3,Calming
16,195.0,Subject3,Calming
16,361.0,Subject3,Calming
16,266.0,Subject3,Calming
16,564.0,Subject3,Calming
16,315.0,Subject3,Calming
16,367.0,Subject3,Calming
16,110.0,Subject3,Calming
16,141.0,Subject3,Calming
16,285.0,Subject3,Calming
16,23.0,Subject3,Calming
16,239.0,Subject3,Calming
16,26.0,Subject3,Calming
1,0.0,Subject3,Vexing
1,108.0,Subject3,Vexing
1,95.0,Subject3,Vexing
1,152.0,Subject3,Vexing
1,475.0,Subject3,Vexing
1,69.0,Subject3,Vexing
1,182.0,Subject3,Vexing
1,219.0,Subject3,Vexing
1,270.0,Subject3,Vexing
1,177.0,Subject3,Vexing
1,193.0,Subject3,Vexing
1,246.0,Subject3,Vexing
1,476.0,Subject3,Vexing
1,772.0,Subject3,Vexing
1,242.0,Subject3,Vexing
1,664.0,Subject3,Vexing
1,466.0,Subject3,Vexing
1,161.0,Subject3,Vexing
1,441.0,Subject3,Vexing
1,229.0,Subject3,Vexing
1,286.0,Subject3,Vexing
1,506.0,Subject3,Vexing
2,0.0,Subject3,Vexing
2,0.0,Subject3,Vexing
2,0.0,Subject3,Vexing
2,596.0,Subject3,Vexing
2,655.0,Subject3,Vexing
2,599.0,Subject3,Vexing
2,244.0,Subject3,Vexing
2,459.0,Subject3,Vexing
2,484.0,Subject3,Vexing
2,596.0,Subject3,Vexing
2,1031.0,Subject3,Vexing
2,1236.0,Subject3,Vexing
2,506.0,Subject3,Vexing
2,544.0,Subject3,Vexing
2,620.0,Subject3,Vexing
2,775.0,Subject3,Vexing
2,822.0,Subject3,Vexing
2,907.0,Subject3,Vexing
2,1012.0,Subject3,Vexing
2,512.0,Subject3,Vexing
2,1484.0,Subject3,Vexing
2,493.0,Subject3,Vexing
3,0.0,Subject3,Vexing
3,163.0,Subject3,Vexing
3,214.0,Subject3,Vexing
3,937.0,Subject3,Vexing
3,691.0,Subject3,Vexing
3,605.0,Subject3,Vexing
3,276.0,Subject3,Vexing
3,346.0,Subject3,Vexing
3,561.0,Subject3,Vexing
3,335.0,Subject3,Vexing
3,363.0,Subject3,Vexing
3,461.0,Subject3,Vexing
3,382.0,Subject3,Vexing
3,779.0,Subject3,Vexing
3,357.0,Subject3,Vexing
3,0.0,Subject3,Vexing
3,548.0,Subject3,Vexing
3,393.0,Subject3,Vexing
3,1156.0,Subject3,Vexing
3,632.0,Subject3,Vexing
3,284.0,Subject3,Vexing
3,172.0,Subject3,Vexing
4,0.0,Subject3,Vexing
4,0.0,Subject3,Vexing
4,0.0,Subject3,Vexing
4,543.0,Subject3,Vexing
4,1394.0,Subject3,Vexing
4,438.0,Subject3,Vexing
4,491.0,Subject3,Vexing
4,602.0,Subject3,Vexing
4,838.0,Subject3,Vexing
4,616.0,Subject3,Vexing
4,350.0,Subject3,Vexing
4,205.0,Subject3,Vexing
4,339.0,Subject3,Vexing
4,662.0,Subject3,Vexing
4,644.0,Subject3,Vexing
4,591.0,Subject3,Vexing
4,654.0,Subject3,Vexing
4,420.0,Subject3,Vexing
4,629.0,Subject3,Vexing
4,1262.0,Subject3,Vexing
4,441.0,Subject3,Vexing
4,235.0,Subject3,Vexing
5,0.0,Subject3,Vexing
5,164.0,Subject3,Vexing
5,62.0,Subject3,Vexing
5,633.0,Subject3,Vexing
5,277.0,Subject3,Vexing
5,168.0,Subject3,Vexing
5,201.0,Subject3,Vexing
5,84.0,Subject3,Vexing
5,519.0,Subject3,Vexing
5,231.0,Subject3,Vexing
5,46.0,Subject3,Vexing
5,160.0,Subject3,Vexing
5,401.0,Subject3,Vexing
5,408.0,Subject3,Vexing
5,485.0,Subject3,Vexing
5,451.0,Subject3,Vexing
5,847.0,Subject3,Vexing
5,488.0,Subject3,Vexing
5,695.0,Subject3,Vexing
5,840.0,Subject3,Vexing
5,600.0,Subject3,Vexing
5,0.0,Subject3,Vexing
6,0.0,Subject3,Vexing
6,0.0,Subject3,Vexing
6,0.0,Subject3,Vexing
6,689.0,Subject3,Vexing
6,914.0,Subject3,Vexing
6,610.0,Subject3,Vexing
6,625.0,Subject3,Vexing
6,344.0,Subject3,Vexing
6,588.0,Subject3,Vexing
6,348.0,Subject3,Vexing
6,551.0,Subject3,Vexing
6,385.0,Subject3,Vexing
6,760.0,Subject3,Vexing
6,318.0,Subject3,Vexing
6,505.0,Subject3,Vexing
6,624.0,Subject3,Vexing
6,514.0,Subject3,Vexing
6,276.0,Subject3,Vexing
6,138.0,Subject3,Vexing
6,750.0,Subject3,Vexing
6,335.0,Subject3,Vexing
6,449.0,Subject3,Vexing
7,0.0,Subject3,Vexing
7,325.0,Subject3,Vexing
7,190.0,Subject3,Vexing
7,468.0,Subject3,Vexing
7,406.0,Subject3,Vexing
7,76.0,Subject3,Vexing
7,205.0,Subject3,Vexing
7,522.0,Subject3,Vexing
7,252.0,Subject3,Vexing
7,251.0,Subject3,Vexing
7,261.0,Subject3,Vexing
7,278.0,Subject3,Vexing
7,95.0,Subject3,Vexing
7,104.0,Subject3,Vexing
7,144.0,Subject3,Vexing
7,399.0,Subject3,Vexing
7,162.0,Subject3,Vexing
7,108.0,Subject3,Vexing
7,34.0,Subject3,Vexing
7,106.0,Subject3,Vexing
7,164.0,Subject3,Vexing
7,169.0,Subject3,Vexing
8,0.0,Subject3,Vexing
8,0.0,Subject3,Vexing
8,0.0,Subject3,Vexing
8,42.0,Subject3,Vexing
8,583.0,Subject3,Vexing
8,416.0,Subject3,Vexing
8,163.0,Subject3,Vexing
8,376.0,Subject3,Vexing
8,493.0,Subject3,Vexing
8,184.0,Subject3,Vexing
8,342.0,Subject3,Vexing
8,323.0,Subject3,Vexing
8,562.0,Subject3,Vexing
8,447.0,Subject3,Vexing
8,357.0,Subject3,Vexing
8,283.0,Subject3,Vexing
8,332.0,Subject3,Vexing
8,247.0,Subject3,Vexing
8,1419.0,Subject3,Vexing
8,448.0,Subject3,Vexing
8,194.0,Subject3,Vexing
8,275.0,Subject3,Vexing
9,0.0,Subject3,Vexing
9,330.0,Subject3,Vexing
9,476.0,Subject3,Vexing
9,198.0,Subject3,Vexing
9,405.0,Subject3,Vexing
9,157.0,Subject3,Vexing
9,145.0,Subject3,Vexing
9,84.0,Subject3,Vexing
9,263.0,Subject3,Vexing
9,251.0,Subject3,Vexing
9,656.0,Subject3,Vexing
9,257.0,Subject3,Vexing
9,287.0,Subject3,Vexing
9,174.0,Subject3,Vexing
9,269.0,Subject3,Vexing
9,174.0,Subject3,Vexing
9,10.0,Subject3,Vexing
9,94.0,Subject3,Vexing
9,365.0,Subject3,Vexing
9,105.0,Subject3,Vexing
9,119.0,Subject3,Vexing
9,43.0,Subject3,Vexing
10,0.0,Subject3,Vexing
10,0.0,Subject3,Vexing
10,0.0,Subject3,Vexing
10,325.0,Subject3,Vexing
10,225.0,Subject3,Vexing
10,398.0,Subject3,Vexing
10,1091.0,Subject3,Vexing
10,673.0,Subject3,Vexing
10,834.0,Subject3,Vexing
10,237.0,Subject3,Vexing
10,483.0,Subject3,Vexing
10,826.0,Subject3,Vexing
10,407.0,Subject3,Vexing
10,139.0,Subject3,Vexing
10,390.0,Subject3,Vexing
10,597.0,Subject3,Vexing
10,186.0,Subject3,Vexing
10,643.0,Subject3,Vexing
10,307.0,Subject3,Vexing
10,213.0,Subject3,Vexing
10,377.0,Subject3,Vexing
10,241.0,Subject3,Vexing
11,0.0,Subject3,Vexing
11,0.0,Subject3,Vexing
11,0.0,Subject3,Vexing
11,175.0,Subject3,Vexing
11,290.0,Subject3,Vexing
11,530.0,Subject3,Vexing
11,310.0,Subject3,Vexing
11,241.0,Subject3,Vexing
11,117.0,Subject3,Vexing
11,122.0,Subject3,Vexing
11,297.0,Subject3,Vexing
11,306.0,Subject3,Vexing
11,580.0,Subject3,Vexing
11,385.0,Subject3,Vexing
11,675.0,Subject3,Vexing
11,203.0,Subject3,Vexing
11,311.0,Subject3,Vexing
11,515.0,Subject3,Vexing
11,320.0,Subject3,Vexing
11,724.0,Subject3,Vexing
11,547.0,Subject3,Vexing
11,638.0,Subject3,Vexing
12,0.0,Subject3,Vexing
12,230.0,Subject3,Vexing
12,447.0,Subject3,Vexing
12,325.0,Subject3,Vexing
12,10.0,Subject3,Vexing
12,460.0,Subject3,Vexing
12,192.0,Subject3,Vexing
12,168.0,Subject3,Vexing
12,36.0,Subject3,Vexing
12,296.0,Subject3,Vexing
12,81.0,Subject3,Vexing
12,282.0,Subject3,Vexing
12,271.0,Subject3,Vexing
12,20.0,Subject3,Vexing
12,105.0,Subject3,Vexing
12,236.0,Subject3,Vexing
12,203.0,Subject3,Vexing
12,129.0,Subject3,Vexing
12,84.0,Subject3,Vexing
12,36.0,Subject3,Vexing
12,112.0,Subject3,Vexing
12,332.0,Subject3,Vexing
13,0.0,Subject3,Vexing
13,0.0,Subject3,Vexing
13,0.0,Subject3,Vexing
13,48.0,Subject3,Vexing
13,218.0,Subject3,Vexing
13,116.0,Subject3,Vexing
13,162.0,Subject3,Vexing
13,589.0,Subject3,Vexing
13,269.0,Subject3,Vexing
13,305.0,Subject3,Vexing
13,157.0,Subject3,Vexing
13,110.0,Subject3,Vexing
13,329.0,Subject3,Vexing
13,114.0,Subject3,Vexing
13,298.0,Subject3,Vexing
13,262.0,Subject3,Vexing
13,607.0,Subject3,Vexing
13,284.0,Subject3,Vexing
13,654.0,Subject3,Vexing
13,340.0,Subject3,Vexing
13,153.0,Subject3,Vexing
13,329.0,Subject3,Vexing
14,0.0,Subject3,Vexing
14,7.0,Subject3,Vexing
14,0.0,Subject3,Vexing
14,148.0,Subject3,Vexing
14,192.0,Subject3,Vexing
14,22.0,Subject3,Vexing
14,426.0,Subject3,Vexing
14,270.0,Subject3,Vexing
14,218.0,Subject3,Vexing
14,82.0,Subject3,Vexing
14,403.0,Subject3,Vexing
14,279.0,Subject3,Vexing
14,281.0,Subject3,Vexing
14,353.0,Subject3,Vexing
14,78.0,Subject3,Vexing
14,96.0,Subject3,Vexing
14,18.0,Subject3,Vexing
14,25.0,Subject3,Vexing
14,46.0,Subject3,Vexing
14,692.0,Subject3,Vexing
14,225.0,Subject3,Vexing
14,164.0,Subject3,Vexing
15,558.0,Subject3,Vexing
15,0.0,Subject3,Vexing
15,0.0,Subject3,Vexing
15,503.0,Subject3,Vexing
15,667.0,Subject3,Vexing
15,555.0,Subject3,Vexing
15,508.0,Subject3,Vexing
15,432.0,Subject3,Vexing
15,615.0,Subject3,Vexing
15,293.0,Subject3,Vexing
15,739.0,Subject3,Vexing
15,1436.0,Subject3,Vexing
15,1004.0,Subject3,Vexing
15,544.0,Subject3,Vexing
15,429.0,Subject3,Vexing
15,487.0,Subject3,Vexing
15,387.0,Subject3,Vexing
15,338.0,Subject3,Vexing
15,403.0,Subject3,Vexing
15,601.0,Subject3,Vexing
15,930.0,Subject3,Vexing
15,1461.0,Subject3,Vexing
16,0.0,Subject3,Vexing
16,359.0,Subject3,Vexing
16,24.0,Subject3,Vexing
16,133.0,Subject3,Vexing
16,165.0,Subject3,Vexing
16,91.0,Subject3,Vexing
16,48.0,Subject3,Vexing
16,124.0,Subject3,Vexing
16,261.0,Subject3,Vexing
16,204.0,Subject3,Vexing
16,7.0,Subject3,Vexing
16,690.0,Subject3,Vexing
16,369.0,Subject3,Vexing
16,275.0,Subject3,Vexing
16,565.0,Subject3,Vexing
16,612.0,Subject3,Vexing
16,241.0,Subject3,Vexing
16,262.0,Subject3,Vexing
16,196.0,Subject3,Vexing
16,332.0,Subject3,Vexing
16,0.0,Subject3,Vexing
16,1199.0,Subject3,Vexing
1,0.0,Subject4,Calming
1,838.0,Subject4,Calming
1,374.0,Subject4,Calming
1,405.0,Subject4,Calming
1,39.0,Subject4,Calming
1,190.0,Subject4,Calming
1,272.0,Subject4,Calming
1,486.0,Subject4,Calming
1,165.0,Subject4,Calming
1,310.0,Subject4,Calming
1,443.0,Subject4,Calming
1,184.0,Subject4,Calming
1,95.0,Subject4,Calming
1,86.0,Subject4,Calming
1,92.0,Subject4,Calming
1,42.0,Subject4,Calming
1,94.0,Subject4,Calming
1,378.0,Subject4,Calming
1,162.0,Subject4,Calming
1,444.0,Subject4,Calming
1,310.0,Subject4,Calming
1,442.0,Subject4,Calming
2,0.0,Subject4,Calming
2,0.0,Subject4,Calming
2,0.0,Subject4,Calming
2,225.0,Subject4,Calming
2,377.0,Subject4,Calming
2,1182.0,Subject4,Calming
2,1073.0,Subject4,Calming
2,414.0,Subject4,Calming
2,913.0,Subject4,Calming
2,677.0,Subject4,Calming
2,691.0,Subject4,Calming
2,565.0,Subject4,Calming
2,762.0,Subject4,Calming
2,499.0,Subject4,Calming
2,271.0,Subject4,Calming
2,969.0,Subject4,Calming
2,410.0,Subject4,Calming
2,957.0,Subject4,Calming
2,266.0,Subject4,Calming
2,867.0,Subject4,Calming
2,523.0,Subject4,Calming
2,1167.0,Subject4,Calming
3,0.0,Subject4,Calming
3,0.0,Subject4,Calming
3,0.0,Subject4,Calming
3,219.0,Subject4,Calming
3,14.0,Subject4,Calming
3,827.0,Subject4,Calming
3,295.0,Subject4,Calming
3,272.0,Subject4,Calming
3,291.0,Subject4,Calming
3,970.0,Subject4,Calming
3,290.0,Subject4,Calming
3,350.0,Subject4,Calming
3,281.0,Subject4,Calming
3,446.0,Subject4,Calming
3,177.0,Subject4,Calming
3,536.0,Subject4,Calming
3,158.0,Subject4,Calming
3,353.0,Subject4,Calming
3,0.0,Subject4,Calming
3,254.0,Subject4,Calming
3,176.0,Subject4,Calming
3,1078.0,Subject4,Calming
4,0.0,Subject4,Calming
4,1484.0,Subject4,Calming
4,342.0,Subject4,Calming
4,592.0,Subject4,Calming
4,305.0,Subject4,Calming
4,963.0,Subject4,Calming
4,389.0,Subject4,Calming
4,293.0,Subject4,Calming
4,426.0,Subject4,Calming
4,281.0,Subject4,Calming
4,58.0,Subject4,Calming
4,234.0,Subject4,Calming
4,372.0,Subject4,Calming
4,89.0,Subject4,Calming
4,434.0,Subject4,Calming
4,471.0,Subject4,Calming
4,101.0,Subject4,Calming
4,95.0,Subject4,Calming
4,98.0,Subject4,Calming
4,273.0,Subject4,Calming
4,124.0,Subject4,Calming
4,431.0,Subject4,Calming
5,0.0,Subject4,Calming
5,0.0,Subject4,Calming
5,0.0,Subject4,Calming
5,754.0,Subject4,Calming
5,871.0,Subject4,Calming
5,379.0,Subject4,Calming
5,919.0,Subject4,Calming
5,0.0,Subject4,Calming
5,193.0,Subject4,Calming
5,748.0,Subject4,Calming
5,1110.0,Subject4,Calming
5,486.0,Subject4,Calming
5,795.0,Subject4,Calming
5,710.0,Subject4,Calming
5,262.0,Subject4,Calming
5,345.0,Subject4,Calming
5,426.0,Subject4,Calming
5,270.0,Subject4,Calming
5,480.0,Subject4,Calming
5,359.0,Subject4,Calming
5,204.0,Subject4,Calming
5,824.0,Subject4,Calming
6,0.0,Subject4,Calming
6,624.0,Subject4,Calming
6,388.0,Subject4,Calming
6,29.0,Subject4,Calming
6,633.0,Subject4,Calming
6,206.0,Subject4,Calming
6,304.0,Subject4,Calming
6,0.0,Subject4,Calming
6,482.0,Subject4,Calming
6,378.0,Subject4,Calming
6,476.0,Subject4,Calming
6,232.0,Subject4,Calming
6,241.0,Subject4,Calming
6,0.0,Subject4,Calming
6,0.0,Subject4,Calming
6,0.0,Subject4,Calming
6,453.0,Subject4,Calming
6,81.0,Subject4,Calming
6,361.0,Subject4,Calming
6,168.0,Subject4,Calming
6,470.0,Subject4,Calming
6,0.0,Subject4,Calming
7,0.0,Subject4,Calming
7,753.0,Subject4,Calming
7,17.0,Subject4,Calming
7,465.0,Subject4,Calming
7,156.0,Subject4,Calming
7,200.0,Subject4,Calming
7,372.0,Subject4,Calming
7,465.0,Subject4,Calming
7,448.0,Subject4,Calming
7,402.0,Subject4,Calming
7,161.0,Subject4,Calming
7,185.0,Subject4,Calming
7,33.0,Subject4,Calming
7,17.0,Subject4,Calming
7,31.0,Subject4,Calming
7,465.0,Subject4,Calming
7,452.0,Subject4,Calming
7,251.0,Subject4,Calming
7,154.0,Subject4,Calming
7,240.0,Subject4,Calming
7,447.0,Subject4,Calming
7,428.0,Subject4,Calming
8,0.0,Subject4,Calming
8,0.0,Subject4,Calming
8,0.0,Subject4,Calming
8,303.0,Subject4,Calming
8,213.0,Subject4,Calming
8,151.0,Subject4,Calming
8,431.0,Subject4,Calming
8,211.0,Subject4,Calming
8,472.0,Subject4,Calming
8,955.0,Subject4,Calming
8,202.0,Subject4,Calming
8,432.0,Subject4,Calming
8,317.0,Subject4,Calming
8,602.0,Subject4,Calming
8,295.0,Subject4,Calming
8,376.0,Subject4,Calming
8,381.0,Subject4,Calming
8,353.0,Subject4,Calming
8,236.0,Subject4,Calming
8,345.0,Subject4,Calming
8,685.0,Subject4,Calming
8,364.0,Subject4,Calming
9,0.0,Subject4,Calming
9,0.0,Subject4,Calming
9,0.0,Subject4,Calming
9,2.0,Subject4,Calming
9,109.0,Subject4,Calming
9,118.0,Subject4,Calming
9,165.0,Subject4,Calming
9,674.0,Subject4,Calming
9,1200.0,Subject4,Calming
9,458.0,Subject4,Calming
9,389.0,Subject4,Calming
9,1190.0,Subject4,Calming
9,1232.0,Subject4,Calming
9,984.0,Subject4,Calming
9,342.0,Subject4,Calming
9,255.0,Subject4,Calming
9,702.0,Subject4,Calming
9,0.0,Subject4,Calming
9,608.0,Subject4,Calming
9,372.0,Subject4,Calming
9,452.0,Subject4,Calming
9,557.0,Subject4,Calming
10,0.0,Subject4,Calming
10,29.0,Subject4,Calming
10,34.0,Subject4,Calming
