61,-14,7
63,-19,8
61,-17,4
58,-17,4
59,-19,4
57,-17,2
57,-13,0
62,-17,-4
63,-27,4
55,-10,-3
71,-31,-1
57,-4,-9
61,-19,-6
59,-15,-9
61,-22,-6
60,-21,-7
58,-22,-8
58,-20,-10
59,-22,-13
58,-22,-14
61,-22,-15
58,-21,-18
58,-21,-21
56,-23,-22
53,-21,-23
52,-22,-25
50,-21,-27
49,-22,-28
49,-22,-33
48,-21,-37
48,-23,-38
44,-22,-38
44,-22,-38
42,-23,-38
41,-21,-39
42,-23,-41
43,-23,-41
43,-22,-41
43,-21,-42
43,-22,-43
43,-21,-43
43,-22,-43
43,-21,-43
43,-21,-42
43,-21,-42
43,-21,-41
43,-21,-41
43,-21,-40
44,-21,-40
44,-21,-40
44,-21,-39
45,-21,-40
45,-21,-40
49,-23,-39
45,-21,-39
45,-22,-36
50,-18,-34
44,-21,-36
47,-22,-35
46,-23,-35
48,-23,-35
48,-23,-34
47,-23,-35
48,-22,-35
50,-22,-35
48,-20,-34
50,-24,-38
45,-26,-39
47,-22,-36
48,-23,-35
43,-21,-36
49,-23,-33
48,-23,-34
50,-19,-35
47,-21,-36
51,-19,-26
48,-16,-39
46,-16,-36
51,-20,-30
48,-13,-35
48,-22,-39
51,-23,-33
50,-19,-32
51,-17,-27
52,-20,-30
55,-22,-28
56,-21,-27
55,-17,-27
55,-18,-23
53,-13,-26
53,-14,-25
55,-21,-23
57,-23,-22
49,-13,-28
60,-18,-26
55,-14,-27
55,-17,-28
62,-17,-22
54,-14,-28
55,-13,-26
58,-13,-24
53,-13,-32
55,-15,-27
56,-16,-27
58,-16,-25
55,-15,-26
55,-14,-26
56,-15,-26
55,-14,-26
58,-16,-18
57,-16,-26
56,-14,-25
57,-16,-25
56,-15,-26
56,-15,-26
56,-15,-24
55,-15,-23
54,-15,-24
57,-17,-24
55,-16,-25
55,-17,-27
56,-17,-27
57,-17,-26
55,-16,-26
55,-16,-26
56,-16,-26
56,-16,-25
56,-16,-25
57,-17,-24
56,-14,-25
56,-16,-25
57,-17,-24
57,-16,-25
57,-16,-24
56,-15,-25
57,-16,-24
56,-15,-24
56,-14,-23
57,-16,-23
55,-19,-36
57,-15,-24
58,-17,-26
56,-16,-26
59,-16,-27
57,-16,-23
56,-15,-25
57,-16,-24
56,-14,-26
57,-15,-26
60,-18,-22
58,-15,-23
56,-15,-25
55,-16,-24
55,-15,-25
49,-14,-27
55,-19,-22
54,-15,-25
56,-14,-27
55,-16,-27
57,-21,-27
53,-16,-27
62,-17,-26
55,-14,-27
56,-16,-26
55,-14,-27
54,-15,-28
59,-16,-27
58,-17,-27
56,-14,-27
55,-13,-25
55,-15,-27
54,-14,-26
54,-15,-26
55,-16,-26
56,-15,-28
55,-15,-29
54,-16,-30
56,-16,-27
60,-14,-29
53,-18,-30
55,-15,-25
55,-15,-26
54,-15,-27
54,-15,-26
54,-15,-26
55,-15,-26
56,-14,-26
55,-14,-28
54,-14,-27
55,-15,-30
56,-15,-29
57,-15,-29
58,-14,-26
54,-14,-31
55,-12,-28
56,-14,-28
54,-13,-28
54,-15,-29
54,-15,-30
54,-15,-31
55,-14,-31
56,-15,-30
57,-15,-27
52,-15,-29
49,-14,-27
50,-14,-28
58,-19,-29
56,-14,-30
56,-15,-31
54,-16,-31
56,-18,-29
56,-16,-27
52,-15,-30
53,-14,-26
54,-15,-26
56,-14,-25
55,-13,-28
54,-15,-31
56,-16,-31
54,-14,-32
54,-14,-32
53,-14,-31
53,-14,-30
53,-12,-30
53,-13,-31
53,-12,-30
54,-11,-31
55,-12,-32
54,-15,-32
53,-12,-31
52,-10,-32
53,-13,-32
53,-13,-31
53,-14,-33
54,-11,-31
54,-11,-32
54,-12,-33
51,-11,-33
52,-12,-34
53,-11,-31
52,-11,-34
55,-13,-34
54,-11,-35
54,-12,-34
53,-14,-33
52,-15,-34
52,-13,-33
51,-14,-32
51,-12,-33
51,-12,-32
50,-14,-33
51,-13,-33
53,-14,-35
52,-13,-35
53,-15,-36
52,-12,-35
51,-13,-36
52,-16,-35
48,-13,-36
54,-14,-35
54,-15,-33
51,-13,-32
45,-8,-29
53,-14,-34
57,-15,-35
54,-14,-38
53,-12,-37
48,-14,-32
49,-14,-32
50,-13,-33
52,-13,-35
54,-17,-34
53,-15,-33
51,-15,-33
53,-19,-30
53,-14,-29
54,-19,-29
51,-15,-28
56,-19,-26
55,-18,-28
55,-19,-27
55,-17,-28
53,-21,-29
50,-17,-30
53,-17,-29
51,-19,-30
55,-16,-31
54,-18,-30
54,-18,-32
53,-19,-31
51,-17,-32
52,-18,-31
53,-20,-29
53,-16,-31
51,-17,-33
52,-18,-32
50,-18,-30
50,-16,-31
50,-17,-33
51,-15,-31
59,-15,-24
66,-26,-35
55,-16,-26
58,-18,-24
54,-17,-26
50,-11,-31
52,-13,-29
58,-20,-30
55,-18,-29
54,-17,-29
55,-13,-30
58,-17,-23
57,-18,-24
56,-16,-22
55,-17,-21
49,-20,-23
50,-12,-25
60,-21,-24
54,-12,-26
51,-22,-34
53,-10,-30
60,-23,-29
71,-21,-20
55,-12,-25
54,-15,-22
57,-15,-21
59,-21,-21
52,-14,-24
55,-17,-19
55,-18,-19
57,-17,-18
61,-14,-14
55,-15,-16
63,-21,-12
56,-12,-14
52,-16,-16
60,-14,-13
61,-17,-14
61,-17,-17
60,-17,-19
60,-16,-17
60,-15,-14
57,-19,-16
58,-18,-18
61,-20,-20
63,-18,-17
52,-14,-23
60,-17,-21
59,-17,-22
58,-20,-23
61,-16,-22
53,-21,-21
56,-19,-22
55,-19,-19
58,-20,-20
61,-17,-18
60,-21,-21
58,-17,-24
56,-15,-24
56,-18,-21
58,-16,-21
59,-14,-20
58,-22,-23
58,-17,-22
57,-19,-19
55,-20,-20
40,-20,-20
41,33,-22
66,-54,-19
74,-13,-18
58,-16,-19
61,-20,-14
65,-18,-12
60,-20,-13
59,-20,-12
58,-18,-12
55,-20,-12
55,-21,-13
54,-21,-20
59,-20,-10
61,-20,-13
62,-23,-13
60,-20,-13
58,-20,-12
58,-20,-10
59,-20,-11
59,-17,-12
57,-17,-15
56,-16,-13
61,-20,-12
61,-20,-11
58,-18,-11
56,-15,-3
60,-21,-13
60,-20,-11
59,-22,-11
58,-14,-13
60,-16,-11
65,-37,-8
57,-22,-16
56,-23,-19
61,-21,-19
59,-18,-15
62,-20,-10
60,-19,-11
59,-19,-10
59,-20,-11
58,-22,-8
55,-23,-13
55,-19,-15
62,-22,-14
58,-19,-15
61,-20,-15
61,-21,-15
58,-19,-15
57,-19,-15
54,-18,-17
57,-21,-16
58,-19,-13
58,-18,-14
61,-20,-13
61,-20,-15
59,-19,-16
54,-18,-16
57,-18,-13
60,-19,-13
58,-20,-15
58,-20,-15
59,-18,-13
59,-16,-13
62,-22,-9
62,-19,-11
61,-21,-14
63,-19,-20
60,-16,-20
58,-16,-18
58,-14,-17
55,-13,-15
59,-17,-15
57,-15,-13
60,-17,-16
63,-19,-17
62,-13,-15
64,-16,-17
56,-14,-19
57,-17,-20
57,-16,-20
63,-16,-16
61,-16,-15
62,-17,-15
59,-15,-16
54,-16,-17
56,-15,-18
60,-16,-16
60,-16,-15
59,-15,-16
61,-16,-15
61,-16,-16
59,-14,-15
63,-14,-14
57,-13,-18
58,-15,-18
57,-15,-18
59,-17,-19
61,-17,-19
65,-17,-16
64,-17,-17
57,-18,-18
56,-18,-14
57,-20,-12
53,-19,-11
55,-18,-10
57,-12,-1
53,-21,-10
57,-9,-10
60,-15,-11
64,-16,-10
58,-15,-12
62,-14,-10
56,-14,-12
63,-13,-10
61,-14,-9
60,-18,-14
62,-17,-14
62,-12,-14
60,-12,-16
64,-11,-16
63,-10,-15
62,-9,-16
60,-12,-16
62,-8,-13
62,-10,-15
57,-10,-16
58,-11,-16
60,-10,-16
60,-9,-17
60,-8,-16
63,-12,-15
63,-10,-16
62,-9,-17
64,-11,-20
65,-12,-22
63,-11,-21
60,-11,-22
54,-9,-21
56,-9,-23
56,-7,-23
55,-10,-24
55,-13,-22
56,-17,-30
55,-12,-27
55,-12,-28
55,-13,-29
54,-15,-30
52,-16,-33
51,-16,-34
54,-17,-33
54,-17,-32
56,-16,-32
59,-17,-29
72,-17,-25
89,-19,-14
72,-15,-20
32,-16,-30
23,-20,-8
50,-18,18
55,-16,26
63,-16,24
57,-17,19
58,-17,13
55,-18,8
55,-20,-3
61,-20,-12
62,-19,-17
63,-17,-19
61,-16,-24
56,-17,-32
51,-18,-38
52,-19,-40
53,-18,-37
51,-18,-37
49,-18,-36
50,-18,-35
49,-18,-34
51,-18,-33
53,-18,-31
51,-18,-32
51,-18,-32
50,-18,-34
50,-19,-33
50,-20,-34
49,-20,-38
51,-20,-38
53,-19,-36
51,-21,-35
50,-21,-34
48,-21,-33
46,-21,-33
44,-21,-33
44,-20,-33
45,-21,-33
46,-22,-33
47,-23,-33
47,-24,-33
49,-24,-34
49,-23,-34
49,-23,-35
49,-24,-34
49,-24,-34
48,-23,-34
48,-23,-33
48,-23,-32
48,-23,-33
48,-24,-32
48,-24,-32
48,-24,-33
48,-24,-34
49,-24,-34
49,-24,-35
48,-24,-35
48,-24,-34
48,-24,-34
47,-24,-34
47,-24,-34
47,-25,-33
47,-24,-34
46,-24,-35
46,-24,-35
48,-24,-34
48,-23,-34
49,-23,-34
50,-23,-34
49,-23,-34
49,-23,-33
49,-24,-33
48,-23,-33
48,-22,-33
50,-22,-30
47,-22,-31
40,-17,-38
43,-20,-35
47,-23,-36
48,-19,-33
43,-23,-37
45,-22,-37
40,-25,-42
49,-24,-38
43,-23,-41
41,-23,-42
41,-24,-41
40,-23,-42
38,-22,-42
44,-22,-42
35,-25,-46
39,-25,-46
40,-23,-44
40,-23,-43
46,-22,-40
42,-25,-42
44,-26,-41
38,-23,-42
39,-24,-43
39,-21,-42
41,-20,-43
44,-23,-39
41,-21,-41
43,-26,-42
39,-24,-42
39,-23,-42
37,-21,-43
38,-23,-44
38,-23,-44
38,-23,-45
38,-24,-44
38,-23,-45
38,-24,-45
39,-24,-44
40,-25,-43
39,-23,-44
40,-23,-45
39,-21,-45
39,-20,-45
38,-20,-44
39,-22,-43
39,-24,-43
39,-25,-43
39,-25,-43
39,-24,-44
39,-24,-44
39,-22,-45
39,-22,-45
39,-22,-45
38,-22,-45
37,-22,-45
38,-22,-44
38,-22,-44
38,-23,-44
40,-23,-44
39,-23,-43
41,-23,-43
39,-23,-42
40,-23,-42
40,-22,-43
40,-22,-44
41,-22,-44
41,-23,-45
41,-23,-45
43,-24,-43
42,-23,-42
41,-23,-41
39,-22,-41
39,-23,-41
38,-22,-41
38,-23,-42
39,-23,-45
39,-23,-45
40,-23,-44
40,-23,-44
40,-23,-43
40,-23,-42
40,-23,-43
39,-24,-43
39,-23,-44
40,-23,-44
40,-23,-44
39,-24,-44
41,-24,-44
41,-22,-43
41,-22,-43
38,-20,-42
39,-22,-42
42,-26,-42
41,-23,-42
38,-21,-43
39,-23,-42
41,-23,-41
38,-23,-42
43,-23,-40
44,-22,-39
43,-21,-42
45,-26,-41
44,-21,-42
44,-19,-41
43,-20,-42
44,-21,-41
44,-21,-41
43,-21,-40
44,-21,-39
43,-20,-40
43,-21,-40
43,-21,-40
42,-18,-40
44,-22,-39
47,-23,-37
37,-16,-33
43,-21,-38
48,-23,-40
48,-22,-40
51,-21,-38
51,-20,-38
50,-21,-39
52,-20,-34
41,-19,-39
48,-20,-34
54,-20,-32
57,-20,-31
67,-22,-29
74,-24,-21
61,-22,-19
41,-21,-16
55,-21,-2
61,-20,10
61,-19,17
47,-20,24
45,-15,41
40,-13,44
27,-12,44
21,-10,45
18,-7,55
8,-4,62
8,-1,66
0,0,65
3,2,64
-2,2,67
3,5,69
0,5,66
3,5,67
3,5,69
3,5,66
6,4,65
6,4,65
5,3,62
6,3,62
6,4,64
7,4,63
8,4,64
8,5,65
9,5,64
9,5,65
9,4,64
9,4,62
9,4,63
9,4,63
8,4,64
9,4,64
8,4,64
10,5,60
9,6,63
9,2,64
5,2,62
9,4,64
7,4,64
7,5,63
8,4,63
8,4,63
9,4,63
10,3,64
10,3,64
9,4,63
7,6,63
6,7,64
10,5,64
6,1,63
6,4,63
8,5,63
7,3,63
8,5,64
7,3,65
8,4,64
8,4,63
6,2,63
5,4,63
8,6,63
7,6,63
7,4,64
8,-2,62
9,1,62
11,5,65
10,7,63
10,6,63
11,-5,61
12,-7,61
14,-7,65
2,-17,47
22,6,58
29,13,67
17,-2,58
18,7,56
26,6,62
30,6,63
26,4,60
27,4,59
32,5,64
24,5,62
24,6,62
16,6,60
13,6,59
12,5,57
10,3,53
8,3,51
14,3,65
22,5,71
45,7,64
34,6,66
17,1,51
25,2,53
28,3,57
19,1,50
19,1,49
33,3,54
41,4,55
45,4,54
49,5,50
48,5,47
45,6,42
45,6,50
46,10,47
23,-1,42
39,-3,40
46,6,44
46,6,54
44,9,56
32,12,53
30,13,53
31,13,57
32,13,51
34,12,50
37,12,59
32,13,57
28,11,50
35,11,56
33,10,53
33,10,52
34,10,52
36,9,53
36,10,53
32,8,50
35,9,54
33,9,52
34,8,52
33,8,52
34,8,51
34,9,51
36,10,53
37,12,54
37,11,52
36,14,54
36,12,51
35,11,51
35,11,51
35,10,51
35,10,52
35,10,52
35,10,52
35,11,52
35,11,52
35,11,52
35,11,52
35,11,52
35,11,52
35,10,52
34,10,52
34,10,52
35,11,52
34,11,53
34,10,53
34,10,53
34,10,52
34,11,53
34,11,53
34,11,53
34,11,53
34,11,53
34,11,52
34,11,52
34,11,52
34,11,52
34,11,53
34,11,53
34,11,53
34,10,53
34,10,52
34,11,53
34,11,53
34,10,52
34,11,53
34,11,53
34,11,53
34,11,53
34,11,52
34,11,52
34,11,52
34,11,53
34,11,53
34,11,53
35,10,53
34,10,52
34,10,52
34,10,52
34,10,52
35,10,52
35,10,52
35,10,52
34,11,52
34,11,53
34,11,53
34,11,53
33,11,53
34,11,53
34,11,53
34,11,52
35,11,52
34,11,52
35,11,52
35,11,52
35,11,52
34,12,53
34,12,53
34,12,53
34,12,53
33,12,53
33,12,53
33,12,53
33,12,53
33,12,53
34,12,53
34,12,53
34,11,53
34,11,53
34,12,53
34,12,52
34,11,53
34,11,53
33,12,52
34,12,53
34,12,53
34,12,53
34,12,52
34,11,52
34,11,52
34,11,52
34,11,53
34,12,52
34,11,52
34,11,52
33,11,53
34,11,53
34,11,52
34,11,52
34,11,53
34,11,52
34,11,52
34,11,53
34,11,53
34,11,53
33,11,53
33,11,53
34,11,53
34,11,52
34,11,52
34,11,53
34,11,53
34,11,53
34,11,52
34,11,53
34,11,53
34,11,53
34,11,53
34,11,53
34,11,52
34,11,52
33,11,52
34,11,52
33,12,52
34,13,53
35,13,53
34,13,53
34,12,52
34,12,53
33,11,53
34,11,53
34,11,53
33,11,53
34,11,52
33,11,52
34,10,52
34,11,52
34,11,53
34,11,53
34,12,52
33,12,53
33,12,53
33,12,53
33,12,53
33,12,53
33,12,52
33,12,52
34,12,52
34,12,52
34,12,52
34,12,53
33,12,53
34,12,53
33,12,52
34,12,52
34,12,53
34,12,53
33,12,53
33,12,53
33,11,53
33,11,52
33,11,52
34,11,52
35,12,53
35,12,53
35,12,53
34,12,53
33,12,52
33,12,52
33,11,53
33,11,52
33,11,53
34,11,53
34,11,53
35,12,52
34,12,53
34,12,52
32,12,53
33,12,53
33,12,53
34,12,53
34,12,53
34,12,52
34,11,52
33,11,53
33,11,53
33,11,53
34,12,53
34,11,53
34,12,52
34,12,53
34,12,53
34,12,53
34,12,52
34,12,52
34,12,53
33,12,53
33,12,53
33,12,52
33,12,52
34,12,53
34,12,52
34,12,53
34,12,53
33,12,53
33,12,53
33,12,53
33,12,53
33,11,53
34,12,52
34,12,53
34,12,53
34,11,53
33,11,53
33,12,53
33,12,53
34,11,53
34,12,53
34,12,53
34,12,52
34,12,52
34,12,53
33,12,53
34,12,53
33,12,53
33,12,53
33,12,53
33,12,53
33,12,53
33,12,53
33,12,53
34,12,53
34,12,52
34,12,53
34,12,53
33,12,53
34,12,53
34,12,53
34,12,52
33,12,52
34,12,53
33,12,53
34,12,53
34,12,53
34,12,52
34,12,52
34,12,53
34,12,53
34,12,53
34,12,52
33,12,53
34,12,53
34,12,53
33,12,52
33,12,53
34,12,53
34,12,53
34,12,53
34,12,53
34,12,52
34,12,52
33,12,53
33,12,53
34,12,53
34,12,53
34,12,52
34,12,52
34,12,52
34,12,52
33,11,52
33,12,53
33,12,53
33,12,53
34,12,53
34,12,53
34,12,53
34,12,53
34,12,53
34,12,53
34,12,53
34,12,52
34,12,53
34,12,53
34,11,52
34,12,53
34,11,53
34,12,53
34,12,53
34,12,53
34,11,53
33,12,53
33,12,53
34,12,53
34,12,53
34,12,52
34,12,53
34,12,53
33,11,52
33,12,53
33,12,53
34,11,52
34,11,52
34,11,52
34,11,52
34,12,53
34,12,53
35,12,53
39,13,55
43,13,57
48,14,61
43,16,63
32,15,62
18,10,59
13,9,61
11,7,55
3,2,42
-4,1,41
-6,4,56
-3,6,64
5,9,68
10,9,64
11,9,63
15,8,63
16,8,63
14,6,62
14,7,62
13,7,63
13,7,62
15,8,63
14,7,63
14,8,62
14,8,61
15,8,62
15,8,62
15,7,61
16,7,62
15,7,61
16,7,62
16,8,62
15,8,62
15,8,62
16,8,62
15,8,62
15,7,61
16,7,61
16,7,61
15,8,61
16,7,62
15,7,62
15,8,61
15,8,61
16,8,60
16,7,60
16,8,61
17,8,62
17,9,61
18,9,61
17,9,59
18,9,59
19,10,59
19,10,57
20,9,56
29,11,60
27,11,58
23,11,53
23,11,54
20,16,57
23,19,60
24,23,64
22,23,62
21,23,61
20,20,59
20,19,58
21,17,57
24,16,56
24,16,55
25,16,54
25,17,55
25,18,56
26,19,57
25,19,57
24,18,57
24,18,57
24,17,56
24,17,56
24,17,56
24,17,56
24,17,56
25,17,56
25,18,56
25,17,56
25,17,56
25,17,56
25,17,56
25,17,56
24,18,56
27,18,62
30,20,67
35,21,71
29,21,70
2,18,66
7,14,63
13,13,61
10,9,56
14,8,58
15,5,51
12,2,44
6,1,44
-2,2,47
-4,3,45
9,5,38
40,4,35
61,4,33
95,0,23
102,-2,23
66,0,11
55,-3,-7
75,-3,-7
71,-7,-11
